Feature.ID	Taxon	Confidence	Axial_ExtractControl_CTRL_2019	GordaRidge_Vent090_T24_2019	GordaRidge_BSW020_sterivex_2019_REPa	GordaRidge_BSW056_sterivex_2019_REPb	GordaRidge_BSW081_sterivex_2019	GordaRidge_Plume001_sterivex_2019_REPa	GordaRidge_Plume001_sterivex_2019_REPb	GordaRidge_Plume001_T0_2019_REP12	GordaRidge_Plume001_T0_2019_REP34	GordaRidge_Plume001_T24_2019_REP12	GordaRidge_Plume001_T36_2019_REP12	GordaRidge_Plume036_sterivex_2019_REPb	GordaRidge_Plume096_sterivex_2019	GordaRidge_Shipblank_CTRL_2019_S31	GordaRidge_Shipblank_CTRL_2019_S32	GordaRidge_Shipblank_CTRL_2019_S33	GordaRidge_Vent009_SUPRS1_2019	GordaRidge_Vent010_SUPRS2_2019	GordaRidge_Vent011_SUPRS3_2019	GordaRidge_Vent013_T0_2019_REP13	GordaRidge_Vent013_T36_2019_REP12	GordaRidge_Vent013_T36_2019_REP34	GordaRidge_Vent039_SUPRS1_2019	GordaRidge_Vent040_SUPRS2_2019	GordaRidge_Vent041_SUPRS3_2019	GordaRidge_Vent043_T0_2019_REP13	GordaRidge_Vent043_T36_2019_REP13	GordaRidge_Vent086_SUPRS1_2019	GordaRidge_Vent087_SUPRS2_2019	GordaRidge_Vent088_SUPRS3_2019	GordaRidge_Vent105_SUPRS9_2019	GordaRidge_Vent106_SUPRS10_2019	GordaRidge_Vent107_SUPRS11_2019	GordaRidge_Vent110_T24_2019
2fa21026b4047e354f119a43c0341a65	Eukaryota;Opisthokonta	0.704116387931338	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bbf315adb7368844fd1dc625be81e30	Eukaryota	0.999999999999973	260	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01d46e90107929f3903e4b5bff58a630	Eukaryota	0.999999999999997	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389950e760558e927385e40108737f9f	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Sclerotium;Sclerotium_sp.;	0.974216405329081	471	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0
e613ce213c5added27988e9117e933fd	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Rhodotorula	0.997153333414157	24	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d4984d3004dc93a767b711fce76c22a	Eukaryota	1.00000000000003	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39f4c4059437fb21774976e605acc451	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Cyclotella;Cyclotella_litoralis;	0.933339045634538	43	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f345942b109d8107ed8748e752b3b67	Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Rotaria;Rotaria_rotatoria;	0.893579173718614	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ad7c3022228620ab000c6015169528d	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Cymbella	0.99999827887319	19	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49d73797ded31b203971301ae4e5dbf8	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cristigera;Cristigera_pleuronemoides;	0.994265957098795	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ba8f74df1b3dcb5c010795eb26bac7f	Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	0.999897233585761	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a2177bb7499febc60184a6a15dd3a9c	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Pleuronematida;Pleuronema	0.948485472587766	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beedf8bc8ef038ed9aef4b03a92778ad	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Malassezia	0.973946149190155	26	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02ae0f6f43fe3aed0ff71d08bb1cfabe	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes	0.978264409657767	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1359b69b80cc3fa46a36000f288b1c19	Eukaryota	0.999999999999994	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32af578ef6eb692cd8603eff9c487359	Eukaryota	1.00000000000001	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0
2efa0766ed622197f033116b2b3a6848	Eukaryota;Archaeplastida;Streptophyta;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Klebsormidium	0.99864275167006	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fb61efbaf36c3d5ba7630133f7a82b3	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Hyphodontia	0.730093414138254	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883a08dcc45350d0563ee7418d12cc29	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Sporobolomyces;Sporobolomyces_vermiculatus;	0.794747758739587	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a97b03f594603158b419c78be2d588a8	Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	0.978502470099744	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3662f7402ee7542db13d25d31cc73cb	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Rhodosporidium;Rhodosporidium_babjevae;	0.998004021222678	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dad1127f3e75b10234f7fc69e31ac3e	Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Coleps;Coleps_spetai;	0.995562560840976	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0eb4b2f0f5edc83ad780dbe35721e796	Eukaryota;Opisthokonta;Fungi	0.976375321538067	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de0773c9b360726533a908d84fef65b1	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilago;Ustilago_sp.;	0.797813662630943	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4408018c12b218c1322188ee45cfc36f	Eukaryota;Opisthokonta;Fungi	0.999817541344306	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1556173c68ab8e2aff268e351965276	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Paralvinella;Paralvinella_sulfincola;	0.999876851819401	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31146	13604	7922	2543	1821	2234	9	0	0	0	0	43	199	0	0	4	17	0
ffa3237237107b5e385a22e6a3b0c5da	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Folliculinidae;Folliculinidae_X;Folliculinidae_X_sp.;	0.869671991537808	0	241	0	13	0	19	11	29	20	15	22	0	134	0	0	190	167	421	513	22526	7105	7868	0	0	0	0	0	6	0	0	128	498	3557	7958
98740530114fc907d05637f29f4e4fcb	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Siboglinidae	0.999641633149417	0	5	0	0	0	0	0	0	0	0	0	0	0	7	11	0	41	458	287	3497	2676	2802	493	994	970	5051	2699	0	58	0	0	0	0	0
bae2052f4e06fa7e85bd9ca8000061ea	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Microbotryomycetes	0.999815309309477	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8345	281	11	18	0	39	11334	1175	0	0	305	3592	41	3	3312	452	21
1ec57dbba9f08644c82c8993cc0be047	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_A;Spirotontonia;Spirotontonia_grandis;	0.883595122638593	0	24	0	305	0	54	15	36	46	35	93	0	143	0	0	0	1410	1878	9403	708	752	630	26	17	806	0	5	999	649	37	1092	3778	384	3372
6d79dda1be8786b3376d5968384f7e74	Eukaryota;Opisthokonta;Fungi	0.747762852073481	0	5884	0	764	2799	0	0	0	42	0	0	23	560	0	0	26	53	216	731	0	55	0	35	145	830	0	0	648	279	86	7612	653	20	0
99ba81c88f63f83daf290add3918d38b	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae	0.986598500659905	0	2053	0	1312	23	75	25	18	25	48	66	139	638	0	0	0	48	379	727	143	173	196	12	216	373	0	0	281	38	477	386	494	934	447
6721ecb422cc6efb7a9cd1bc59b1aa4a	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.999995931265002	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	905	42	38	80	0	0	0	0	0	0	0	37	0	0	134	13535
607390a6a39c3a2bdd7ef41282083418	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida	0.913701897832492	0	483	0	0	0	254	95	2678	225	123	54	94	131	0	0	0	18	155	187	231	164	188	0	45	77	29	0	968	5323	1586	330	20	138	55
38a1e68923981030900a4744924d4694	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999998790164776	0	404	0	289	247	1553	607	267	745	956	142	76	185	0	0	0	93	302	355	708	374	342	167	182	257	253	202	744	227	462	192	302	285	158
74c8498d80a1a1dae35d9b77c6bdcb01	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999597478746712	0	121	0	132	32	1550	532	227	693	781	542	262	102	0	0	0	0	196	321	442	407	629	54	137	83	138	85	1157	348	342	105	318	899	119
1ad37e7ff4460c4d037a4dbcec55afa1	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.99999692391449	0	331	0	22	0	3052	747	121	308	0	0	95	88	0	0	0	0	189	653	830	623	1348	64	257	195	196	76	1152	591	585	57	292	528	164
0f73f53061dd36adef44555e3f36fe23	Eukaryota	1	0	199	0	207	93	672	268	157	427	770	920	2012	293	0	0	0	25	168	222	440	322	334	49	130	105	102	150	1425	291	423	154	561	334	214
c5ffc66b15459f2709fa625c42de4981	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida	0.981723122354765	0	154	0	67	0	322	145	310	438	713	616	52	52	0	0	0	0	123	272	1356	580	654	0	113	240	90	0	46	103	18	58	33	189	148
a299f9e996c202bf667ac9b14d0c53d2	Eukaryota;Opisthokonta	0.759565924499477	0	91	0	0	0	257	127	836	919	1195	1075	0	67	0	0	4	0	116	83	1384	135	150	27	88	95	119	80	172	288	133	54	252	157	73
908baaf2bec72eafc520025ef78d0b01	Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7_X;MAST-7_XX;MAST-7_XXX;MAST-7_XXX_sp.;	0.999867444852364	0	190	0	15	18	322	97	331	253	287	680	0	350	0	0	0	45	76	878	53	400	54	0	0	47	0	0	1261	29	58	2086	54	29	764
fb4c3f188833d14b3380566987b6a16f	Eukaryota	1	0	73	0	50	0	111	58	208	128	147	531	241	40	0	0	0	16	56	137	2278	355	1206	0	150	110	242	78	101	62	58	0	75	67	35
2d23997d19aaa0b7c01bfd4bc9740c07	Eukaryota	1.00000000000001	0	138	0	35	0	826	262	861	514	332	351	0	42	0	0	28	23	140	321	582	328	386	44	183	224	187	123	208	139	257	0	133	146	78
eb26595b6e46d4361c808cb6cb62ff86	Eukaryota;Opisthokonta	0.763596939600996	0	46	0	63	65	136	70	472	506	337	352	0	61	0	0	0	0	50	47	401	47	76	0	0	0	41	40	110	115	180	0	94	64	0
3efe40d50afb8ed8130df27e446d7fef	Eukaryota;Opisthokonta	0.751856060888001	0	4	0	0	0	0	0	0	0	16	3	148	0	0	0	0	723	724	569	1338	895	1188	0	0	0	0	0	29	38	33	1237	0	0	25
9f50b3d30c7cba1ef14533892f4e2b5f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999995305969994	0	204	0	123	93	1171	406	246	243	148	161	60	59	0	0	0	0	102	187	314	401	393	0	124	159	249	103	362	69	217	0	156	161	42
a1451116f9f7102792d8505467a8c1ad	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999165264831773	0	185	0	140	58	738	273	256	511	97	38	142	60	0	0	0	0	105	151	387	229	373	27	155	199	173	118	335	411	259	26	100	261	88
ecd218da89087c8b58cedb0f4152a132	Eukaryota	0.999999999999984	0	218	0	50	0	1001	397	415	319	217	191	76	30	0	0	0	0	140	122	406	239	247	92	96	133	188	79	189	187	427	0	156	593	100
647ed7de9dc86f39c2da52533b974a5f	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina	0.999067063098416	0	157	0	426	0	163	125	73	72	107	29	349	72	0	0	0	851	713	435	425	274	387	71	405	549	0	0	0	0	0	0	56	163	140
ca482f86f2a20eeb38d57f9d92f8c77b	Eukaryota	0.999999999999983	0	80	0	13	0	47	17	46	15	53	31	0	0	0	0	0	11	0	79	1691	1649	2265	18	0	148	23	0	59	0	8	20	0	27	0
851b9ba909fddce967c57788544e3fe1	Eukaryota	1.00000000000005	0	108	0	0	0	1020	310	233	295	477	459	406	52	0	0	32	0	123	70	357	992	246	45	150	116	221	82	86	50	124	0	73	97	64
2050c405da8b91a37e6d935f96430631	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B-Group-IV;Spumellarian;Spumellarian_radiolarian;	0.729291007771322	0	54	0	69	13	687	172	223	95	246	449	185	41	0	0	0	8	114	228	612	356	440	41	94	54	253	100	106	50	83	32	62	128	15
1f18f0db3cb2c472a492e62039a49ceb	Eukaryota	1.00000000000001	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	44	96	96	37	51	112	0	8	0	0	0	0	0	0	0
bb99efcefd94195127cb278048bb1a35	Eukaryota;Opisthokonta;Fungi	0.747394123093675	0	1672	0	42	1381	0	0	0	0	0	0	0	534	0	0	0	139	276	275	41	65	100	0	0	0	0	0	389	77	622	247	33	43	89
22c28b3c4869f967e5cbbcc6a78ea6c6	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate	0.798955923588663	0	72	0	10	0	376	146	92	99	44	106	69	199	0	0	0	0	65	103	183	319	389	26	75	94	214	56	514	852	332	66	291	219	127
a7bba9391a3b9325b047a9aa2a4ece16	Eukaryota	1.00000000000004	0	119	0	165	76	369	121	140	225	152	308	0	0	0	0	0	15	151	358	285	378	163	61	78	103	60	67	131	133	221	12	138	566	100
8495c233c5ba4328401d9fdbc108a5ba	Eukaryota;Opisthokonta	0.743545211450692	0	24	0	30	0	374	731	431	616	332	295	0	94	0	0	0	0	60	0	290	36	53	15	47	22	32	20	165	133	47	20	0	706	45
e869507a97db82351a1746696c1a9118	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999739753502257	0	7	0	62	54	2622	965	8	0	0	9	0	14	0	0	0	0	28	60	28	10	0	13	6	81	0	0	12	28	180	737	155	143	8
6f23a2ffff38c9840dcbf1c07d32dd33	Eukaryota;Archaeplastida	0.997048506684642	0	538	0	238	0	127	45	125	195	579	654	40	54	0	0	0	70	121	121	499	116	114	0	439	702	0	0	100	0	78	188	53	34	36
838aae20ba18c881c7b933112cd15c04	Eukaryota	1.00000000000001	0	130	0	62	0	518	218	441	295	245	105	45	38	0	0	0	0	118	298	423	115	204	34	84	47	171	49	249	220	156	16	97	309	50
2f4db16da97b6df10766c303f5aed723	Eukaryota	1.00000000000003	0	17	0	18	0	96	39	261	481	117	129	7	18	0	0	0	0	70	94	403	223	208	38	48	41	110	61	91	233	204	0	214	151	38
4d6c118910206a89191ce805180fe971	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.996358313039158	0	152	0	148	0	336	150	121	131	62	65	0	0	0	0	0	103	141	176	221	204	183	66	93	176	55	0	142	59	156	0	91	171	130
ead418b1977f094a6533a44d42c4208e	Eukaryota	0.999999999999939	0	24	0	61	0	504	149	161	229	414	147	0	0	0	0	0	0	82	177	306	209	346	28	81	71	77	45	122	169	120	0	30	109	35
a515a6062896d997c5e630b545f3dc12	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.988138437736712	0	262	0	242	0	141	57	16	65	0	0	109	210	0	0	0	116	144	154	25	0	37	0	126	161	0	0	131	31	334	93	291	233	492
9e35b181c7e79fd47fe4c8dbc9a77a20	Eukaryota	0.999999999999971	0	35	0	43	0	264	88	189	121	114	124	351	0	0	0	0	0	67	104	1117	221	358	66	104	131	138	63	0	0	56	0	0	355	0
760ea90cfe74b77d6a72b8a4dba50018	Eukaryota	0.999999999999991	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692c122e8b31035c261272cbbb523efe	Eukaryota	0.999999999999949	0	306	0	0	0	440	145	511	120	327	924	26	48	0	0	0	0	10	130	213	114	788	0	97	21	26	23	0	52	28	81	79	5	0
f4eeddf15b444e0bc6a35abe03e28ff2	Eukaryota	0.999999999999985	0	120	0	282	0	66	9	26	13	128	25	162	42	0	0	0	99	571	605	100	50	81	0	136	135	0	0	27	115	14	472	137	163	293
3edcee8c80895869f543724e8839a9e0	Eukaryota;Opisthokonta;Fungi	0.708926496402204	0	61	0	55	19	733	243	91	342	330	215	62	203	0	0	0	0	167	211	237	108	357	0	43	0	63	68	55	118	24	45	143	74	107
86a815e64df1237aab8bb0f2f3b60389	Eukaryota	0.999999999999923	0	117	0	21	0	272	71	149	95	156	187	97	67	0	0	0	4	48	114	299	247	373	13	27	41	95	50	224	434	402	115	190	141	27
db38f1b47bbe57241030f94f3cab84cd	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida	0.909075507157784	0	299	0	47	6	0	0	0	0	0	0	52	220	0	0	0	125	44	185	74	32	68	38	84	187	0	0	43	0	15	284	168	43	1784
87ef3f4da32a2d449d2220069759248f	Eukaryota	1.00000000000007	0	65	0	14	0	209	123	38	16	44	99	86	29	0	0	0	12	103	95	170	174	238	38	89	79	75	47	737	165	363	0	134	280	22
62ec967ae1f139ab81c530aca15f0f78	Eukaryota	1.00000000000003	0	60	0	38	0	257	74	262	131	373	224	505	36	0	0	0	0	49	53	131	131	278	7	73	27	114	37	518	175	161	19	34	62	0
254943b4cfade16e5e81e40abc2ddedf	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.99354960543033	0	70	0	140	0	458	229	98	62	124	56	0	20	0	0	0	0	61	42	174	126	196	35	70	49	83	39	377	117	238	17	168	329	34
0f8265641acf6638b0df5440716b2caf	Eukaryota	1.00000000000003	0	55	0	24	0	863	258	68	301	248	66	43	13	0	0	0	15	74	163	220	89	247	13	100	87	52	37	0	42	143	0	90	108	24
cfe525a17f03b59713dae0cf8981e6cc	Eukaryota	0.999999999999979	0	133	0	61	0	394	172	70	112	156	173	101	83	0	0	0	0	56	88	152	223	353	0	59	32	124	47	350	280	138	28	127	83	46
33bb7c6c5041d9e786eb5df3d4f33ad0	Eukaryota;Opisthokonta	0.749976362537901	0	86	0	64	1736	0	2	31	0	0	0	7	1176	0	0	0	9	16	28	0	0	65	0	0	0	0	0	38	8	15	46	223	11	77
c7c54044ff89ed6fed0e2095fa27070c	Eukaryota	1.00000000000006	0	91	0	0	0	352	83	251	189	224	228	132	0	0	0	0	10	77	132	279	328	242	55	107	135	177	111	36	54	56	0	66	61	0
6765211e1733932d831f44c95a43bc19	Eukaryota	0.999999999999995	0	44	0	45	0	92	37	238	193	421	112	13	11	0	0	0	0	58	70	245	90	170	14	40	49	48	37	38	48	74	0	97	83	13
7e3fa204e95db351839d719215fba508	Eukaryota;Archaeplastida	0.996267508947742	0	335	0	145	0	42	16	17	30	69	108	0	36	0	0	0	182	290	274	270	157	176	6	213	360	4	0	85	0	25	32	92	46	110
8d554ac267edcd0086caa7a934d6fe3c	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999901284115925	0	71	0	0	0	1105	333	39	103	29	19	0	24	0	0	0	0	58	75	69	0	154	19	0	48	8	20	535	39	73	56	120	55	0
b77915b391a27873a081b643c5782bdd	Eukaryota	1.00000000000004	0	61	0	0	0	691	122	286	183	59	46	134	0	0	0	0	0	45	53	144	99	188	0	46	58	147	51	89	72	151	0	82	272	0
15343face7855775ee8e9e0a0f81092b	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	0.958357075695559	0	54	0	22	0	0	0	0	0	0	0	0	0	0	0	605	0	5	27	150	118	121	24	272	270	135	71	0	0	0	0	6	28	0
42b23d725efdfa070066815a0c54ac3a	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999380063660109	0	31	0	48	15	599	192	30	37	27	55	0	47	0	0	0	0	27	39	68	0	69	9	58	24	90	151	230	22	260	33	116	38	98
6eefeb1f9faee7f7ac95476490cc6e23	Eukaryota;Opisthokonta	0.768929582791707	0	37	0	0	38	92	66	221	192	254	188	30	35	0	0	0	0	0	0	289	0	0	0	0	0	0	0	120	232	152	0	87	145	0
ecc5ee2403d085a9da735831676dca98	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida;Entorhipidium	0.808921412813717	0	1021	0	0	0	0	0	0	0	0	0	38	52	0	0	0	0	0	17	0	16	17	199	420	241	133	54	0	0	0	0	611	3	0
75b879fa0e65e7dab54ceb63b5ce5ad3	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina	0.99903079335421	0	152	0	392	0	80	116	0	0	0	45	0	0	0	0	0	85	154	128	102	0	62	0	157	162	0	0	0	0	0	0	0	102	0
992280493f8201664147ee5a7013a338	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999928930069511	0	31	0	152	0	17	0	61	0	0	0	138	198	0	0	0	95	159	374	30	22	17	0	60	108	0	0	29	114	121	255	116	46	418
ab484e6040ce7a0c14941af73dfc3ff6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.991014501323475	0	61	0	0	0	393	122	104	48	32	19	0	28	0	0	0	0	35	32	156	41	118	10	33	62	51	0	400	284	417	27	122	128	29
e9cead07f32f3e25a594e3a724854746	Eukaryota	1.00000000000001	0	88	0	35	0	0	0	37	118	65	0	74	0	0	0	0	0	0	36	132	211	438	0	0	0	148	0	0	0	0	0	0	0	0
d26248f9c33a870daf3751f4507262ba	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.965403758507154	0	43	0	4	0	415	147	132	63	151	62	0	0	0	0	0	0	45	42	161	41	188	24	50	53	45	24	180	30	126	0	60	144	35
7ff0cd492f5ebf8057180e75b0eca2d1	Eukaryota	1.00000000000009	0	14	0	2	0	258	79	85	146	108	35	20	0	0	0	0	0	32	59	58	73	64	43	34	0	68	28	68	23	49	0	18	50	44
56411556b414ce9bde350057388ca5cc	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.998846984389361	0	364	0	84	106	0	0	0	0	0	0	0	80	0	0	0	27	79	61	11	26	31	0	16	106	0	0	28	0	61	702	73	45	146
2989f5043374984685a0d71bb2292967	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999995299997288	0	72	0	98	0	723	314	0	179	99	39	39	46	0	0	0	0	0	97	147	131	0	0	0	0	43	0	0	89	138	0	124	0	0
a14505f55d873fb93fecfd9140f81536	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_A;Spirotontonia;Spirotontonia_grandis;	0.961471777821074	0	203	0	470	0	0	0	0	0	0	0	0	0	0	0	0	61	282	372	59	55	139	94	14	0	0	0	485	10	22	159	83	0	23
74abc08e5ad41270eb10f0ad3926defe	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae	0.871650217233734	0	13	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	13	501	173	305	22	0	0	100	52	0	0	0	57	46	0	179
28e4324e97ebb64e2298365885968d5b	Eukaryota	1.00000000000002	0	2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fda51d50b876a30629fcfde09094d2a6	Eukaryota	1.00000000000001	0	39	0	44	0	70	36	90	37	143	187	16	17	0	0	0	9	32	69	246	223	295	19	51	51	112	46	67	49	37	12	28	43	21
438bc168743a3690175c3fe66d765a30	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Pseudotontonia;Pseudotontonia_simplicidens;	0.994539471351515	0	506	0	605	0	123	59	77	81	177	78	51	0	0	0	0	32	63	91	73	38	119	0	57	0	0	0	34	0	29	0	0	0	87
ba4c49aeaa9be5513f80dbee759d224d	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida	0.985629612341163	0	46	0	0	0	164	54	108	114	391	257	0	0	0	0	0	16	73	67	284	165	89	0	15	37	101	28	0	22	0	0	31	73	25
2f0a13d61f6d4dcacd2ad259133bcc94	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0.999930382254489	0	55	0	0	0	193	50	42	234	0	0	54	0	0	0	0	0	0	0	150	215	381	0	44	0	0	20	644	91	0	0	74	93	0
680899e1648e47e16678bfef2b1895f3	Eukaryota;Opisthokonta	0.746167618835222	0	70	0	12	0	144	41	65	99	186	104	12	0	0	0	0	0	40	64	226	211	586	10	58	66	106	37	15	23	28	0	25	31	16
